alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
TableD,25,3,128,2275,2535,2741,2275,2535,2741,41,2,1260
ArrayAtomicF,26,0,128,820,985,1083,820,985,1083,33,1,1257
ArrayAtomicF,26,1,128,788,1006,1091,788,1006,1091,33,0,1257
ArrayAtomicF,26,2,128,808,983,1068,808,983,1068,33,1,1257
ArrayAtomicF,26,3,128,740,980,1071,740,980,1071,33,0,1257
TableF,26,0,128,782,925,1016,782,925,1016,33,0,1257
TableF,26,1,128,783,930,1002,783,930,1002,33,0,1257
TableF,26,2,128,807,935,1007,807,935,1007,33,1,1257
TableF,26,3,128,855,990,1068,855,990,1068,33,1,1257
ArrayAtomicD,26,0,128,2135,2411,2639,2135,2411,2639,41,2,1260
ArrayAtomicD,26,1,128,2226,2414,2596,2226,2414,2596,42,2,1260
ArrayAtomicD,26,2,128,2108,2363,2557,2108,2363,2557,41,2,1260
ArrayAtomicD,26,3,128,2137,2421,2600,2137,2421,2600,41,2,1260
TableD,26,0,128,2432,2691,2892,2432,2691,2892,41,3,1260
TableD,26,1,128,2436,2658,2859,2436,2658,2859,41,3,1260
TableD,26,2,128,2404,2649,2834,2404,2649,2834,41,3,1260
TableD,26,3,128,2448,2665,2854,2448,2665,2854,41,3,1260
