alloc,x,iteration,memory,get_min,get_avg,get_max,put_min,put_avg,put_max,init,total,allocs
TableF,24,2,128,1912,2128,2388,1912,2128,2388,297,1370,644014
TableF,24,3,128,1888,2117,2393,1888,2117,2393,294,1363,644014
ArrayAtomicD,24,0,128,5805,6977,8068,5805,6977,8068,671,4501,645275
ArrayAtomicD,24,1,128,5958,7061,8138,5958,7061,8138,675,4556,645275
ArrayAtomicD,24,2,128,6066,7203,8231,6066,7203,8231,674,4648,645275
ArrayAtomicD,24,3,128,5670,6921,8010,5670,6921,8010,674,4465,645275
TableD,24,0,128,6110,7260,8360,6110,7260,8360,673,4684,645275
TableD,24,1,128,6033,7282,8460,6033,7282,8460,668,4699,645275
TableD,24,2,128,5961,7212,8383,5961,7212,8383,669,4653,645275
TableD,24,3,128,6036,7188,8296,6036,7188,8296,675,4638,645275
ArrayAtomicF,25,0,128,1845,2163,2409,1845,2163,2409,317,1392,644014
ArrayAtomicF,25,1,128,1886,2169,2395,1886,2169,2395,296,1396,644014
ArrayAtomicF,25,2,128,1865,2127,2367,1865,2127,2367,298,1370,644014
ArrayAtomicF,25,3,128,1843,2109,2360,1843,2109,2360,298,1358,644014
TableF,25,0,128,2052,2281,2554,2052,2281,2554,294,1469,644014
TableF,25,1,128,2029,2248,2508,2029,2248,2508,294,1447,644014
TableF,25,2,128,1998,2241,2509,1998,2241,2509,299,1443,644014
TableF,25,3,128,2021,2246,2478,2021,2246,2478,294,1446,644014
ArrayAtomicD,25,0,128,6043,7263,8354,6043,7263,8354,682,4686,645275
ArrayAtomicD,25,1,128,5893,7274,8352,5893,7274,8352,677,4693,645275
ArrayAtomicD,25,2,128,5789,7205,8390,5789,7205,8390,675,4649,645275
ArrayAtomicD,25,3,128,6104,7244,8268,6104,7244,8268,673,4674,645275
TableD,25,0,128,5977,7472,8696,5977,7472,8696,669,4821,645275
TableD,25,1,128,5948,7447,8659,5948,7447,8659,671,4805,645275
TableD,25,2,128,6219,7635,8808,6219,7635,8808,669,4926,645275
TableD,25,3,128,5914,7518,8744,5914,7518,8744,676,4851,645275
ArrayAtomicF,26,0,128,2075,2324,2561,2075,2324,2561,314,1496,644014
ArrayAtomicF,26,1,128,2146,2428,2701,2146,2428,2701,296,1563,644014
ArrayAtomicF,26,2,128,2116,2388,2684,2116,2388,2684,294,1537,644014
ArrayAtomicF,26,3,128,2060,2363,2644,2060,2363,2644,294,1521,644014
TableF,26,0,128,2208,2461,2739,2208,2461,2739,292,1585,644014
TableF,26,1,128,2214,2464,2731,2214,2464,2731,294,1586,644014
TableF,26,2,128,2197,2486,2751,2197,2486,2751,294,1601,644014
TableF,26,3,128,2185,2458,2771,2185,2458,2771,292,1583,644014
ArrayAtomicD,26,0,128,6051,7416,8655,6051,7416,8655,673,4785,645275
ArrayAtomicD,26,1,128,6385,7629,8829,6385,7629,8829,672,4922,645275
ArrayAtomicD,26,2,128,6535,7746,8858,6535,7746,8858,684,4998,645275
ArrayAtomicD,26,3,128,6252,7594,8803,6252,7594,8803,683,4900,645275
TableD,26,0,128,6593,7880,9074,6593,7880,9074,677,5085,645275
TableD,26,1,128,6592,7960,9249,6592,7960,9249,671,5136,645275
TableD,26,2,128,6393,7923,9166,6393,7923,9166,669,5112,645275
TableD,26,3,128,6389,7877,9153,6389,7877,9153,671,5082,645275
